timestamp_obd,status,fuel_status,engine_load,coolant_temp,short_fuel_trim_1,long_fuel_trim_1,intake_pressure,rpm,speed,timing_advance,intake_temp,throttle_pos,o2_sensors,o2_b1s2,obd_compliance,run_time,pids_b,distance_w_mil,evaporative_purge,fuel_level,warmups_since_dtc_clear,distance_since_dtc_clear,barometric_pressure,o2_s1_wr_current,catalyst_temp_b1s1,pids_c,status_drive_cycle,control_module_voltage,absolute_load,commanded_equiv_ratio,relative_throttle_pos,ambiant_air_temp,throttle_pos_b,accelerator_pos_d,accelerator_pos_e,throttle_actuator,fuel_type,long_o2_trim_b1,unknown
1734341043,<obd.OBDResponse.Status object at 0x7d8040e72f90>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",32.15686275,100,0.78125,0.78125,49,1000,3,-2.5,57,14.11764706,"((), (False, False, False, False), (False, False, True, True))",0.705,India OBD II (IOBD II),490,1E+31,0,24.70588235,80,255,2563,100,0.00390625,503.9,1.11111E+31,<obd.OBDResponse.Status object at 0x7d8040e71400>,14.1,32.94117647,0.999424,3.529411765,34,14.90196078,14.90196078,14.90196078,5.490196078,Gasoline,0,
1734340952,<obd.OBDResponse.Status object at 0x7d80417f9160>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",14.11764706,95,3.125,0,26,1054,23,-1,57,12.15686275,"((), (False, False, False, False), (False, False, True, True))",0.74,India OBD II (IOBD II),399,1E+31,0,20.78431373,80,255,2563,100,0.015625,460.8,1.11111E+31,<obd.OBDResponse.Status object at 0x7d80417fbc50>,14.1,30.19607843,0.999424,1.960784314,33,13.33333333,14.90196078,14.90196078,4.31372549,Gasoline,0,
1734340955,<obd.OBDResponse.Status object at 0x7d8040e78410>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",30.19607843,96,0,0,38,920.5,14,3,58,13.33333333,"((), (False, False, False, False), (False, False, True, True))",0.755,India OBD II (IOBD II),402,1E+31,0,20.78431373,80,255,2563,100,-0.0078125,459.9,1.11111E+31,<obd.OBDResponse.Status object at 0x7d8040e78680>,14.12,27.84313725,0.999424,9.019607843,33,19.60784314,30.19607843,30.19607843,7.843137255,Gasoline,0,
1734340958,<obd.OBDResponse.Status object at 0x7d8040e76240>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",61.56862745,97,2.34375,2.34375,114,1567,22,-1.5,57,87.84313725,"((), (False, False, False, False), (False, False, True, True))",0.73,India OBD II (IOBD II),405,1E+31,0,0,80,255,2563,100,-0.0390625,470.2,1.11111E+31,<obd.OBDResponse.Status object at 0x7d8040e77f50>,13.88,56.47058824,0.999424,0.784313725,33,10.98039216,14.50980392,14.90196078,1.176470588,Gasoline,0,
1734340962,<obd.OBDResponse.Status object at 0x7d8040e7be60>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",40.39215686,97,-1.5625,1.5625,86,1259,28,10.5,56,21.17647059,"((), (False, False, False, False), (False, False, True, True))",0.735,India OBD II (IOBD II),409,1E+31,0,5.098039216,80,255,2563,100,-0.00390625,477.1,1.11111E+31,<obd.OBDResponse.Status object at 0x7d804181f9b0>,14.14,54.50980392,0.999424,9.411764706,33,18.43137255,29.80392157,28.23529412,8.62745098,Gasoline,0,
1734340965,<obd.OBDResponse.Status object at 0x7d8040e75fd0>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",12.15686275,97,0,0.78125,30,1424,31,3.5,56,13.33333333,"((), (False, False, False, False), (False, False, True, True))",0.725,India OBD II (IOBD II),412,1E+31,0,10.19607843,80,255,2563,100,0.046875,476.6,1.11111E+31,<obd.OBDResponse.Status object at 0x7d804181d070>,14.12,17.25490196,1.034316,2.745098039,33,13.33333333,14.90196078,14.90196078,3.921568627,Gasoline,0,
1734340968,<obd.OBDResponse.Status object at 0x7d8040e79730>,"('Open loop due to engine load OR fuel cut due to deceleration', '')",0,97,0,0,29,1268.5,27,-12,57,12.94117647,"((), (False, False, False, False), (False, False, True, True))",0.005,India OBD II (IOBD II),415,1E+31,0,0,80,255,2563,100,1.26171875,472.9,1.11111E+31,<obd.OBDResponse.Status object at 0x7d8040e773b0>,14.12,16.47058824,1.9988175,2.352941176,33,12.94117647,14.90196078,14.90196078,3.137254902,Gasoline,0,
1734340971,<obd.OBDResponse.Status object at 0x7d80417fa9c0>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",27.84313725,97,-7.03125,0.78125,42,942,15,-9,57,13.7254902,"((), (False, False, False, False), (False, False, True, True))",0.08,India OBD II (IOBD II),418,1E+31,0,0.784313725,80,255,2563,100,-0.09375,469.2,1.11111E+31,<obd.OBDResponse.Status object at 0x7d8040e761e0>,14.06,28.23529412,0.935984,3.529411765,33,13.7254902,14.90196078,14.90196078,4.31372549,Gasoline,0,
1734340974,<obd.OBDResponse.Status object at 0x7d804181d6d0>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",89.80392157,98,-1.5625,1.5625,101,868,13,-7.5,57,54.90196078,"((), (False, False, False, False), (False, False, True, True))",0.18,India OBD II (IOBD II),421,1E+31,0,74.11764706,80,255,2563,100,-0.171875,466.3,1.11111E+31,<obd.OBDResponse.Status object at 0x7d8040e747a0>,14.08,77.25490196,0.922564,40,33,50.58823529,34.90196078,34.90196078,51.37254902,Gasoline,0,
1734340977,<obd.OBDResponse.Status object at 0x7d8040e74c50>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",30.19607843,98,-3.125,1.5625,49,1624.5,23,-10,56,14.11764706,"((), (False, False, False, False), (False, False, True, True))",0.765,India OBD II (IOBD II),424,1E+31,0,0.392156863,80,255,2563,100,0.04296875,469.3,1.11111E+31,<obd.OBDResponse.Status object at 0x7d8040e751f0>,14.08,22.74509804,0.999424,2.745098039,33,13.7254902,14.90196078,21.17647059,6.666666667,Gasoline,0,
1734340980,<obd.OBDResponse.Status object at 0x7d8040e74050>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",47.45098039,97,-1.5625,1.5625,80,1148,25,11,56,17.64705882,"((), (False, False, False, False), (False, False, True, True))",0.73,India OBD II (IOBD II),427,1E+31,0,9.411764706,80,255,2563,100,0.01171875,469.1,1.11111E+31,<obd.OBDResponse.Status object at 0x7d8040e75a00>,14.12,41.96078431,0.999424,6.274509804,33,16.8627451,27.05882353,26.66666667,8.235294118,Gasoline,0,
1734340983,<obd.OBDResponse.Status object at 0x7d804181e930>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",24.70588235,97,-1.5625,1.5625,43,1268.5,28,14,56,14.50980392,"((), (False, False, False, False), (False, False, True, True))",0.72,India OBD II (IOBD II),430,1E+31,0,32.94117647,80,255,2563,100,-0.05859375,468.9,1.11111E+31,<obd.OBDResponse.Status object at 0x7d8040e77e90>,14.14,23.1372549,1.016504,3.137254902,33,13.7254902,16.8627451,16.8627451,3.529411765,Gasoline,0,
1734340987,<obd.OBDResponse.Status object at 0x7d80417f8530>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",20,97,-1.5625,0.78125,34,1049.5,25,-1.5,57,12.94117647,"((), (False, False, False, False), (False, False, True, True))",0.71,India OBD II (IOBD II),434,1E+31,0,20.78431373,80,255,2563,100,0.03125,467,1.11111E+31,<obd.OBDResponse.Status object at 0x7d8040e74b00>,14.08,23.92156863,0.999912,2.352941176,33,12.94117647,14.90196078,14.90196078,3.529411765,Gasoline,0,
1734340990,<obd.OBDResponse.Status object at 0x7d8040e83020>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",30.98039216,97,0,0,38,924,9,0.5,57,13.33333333,"((), (False, False, False, False), (False, False, True, True))",0.705,India OBD II (IOBD II),437,1E+31,0,20.78431373,80,255,2563,100,-0.015625,465.8,1.11111E+31,<obd.OBDResponse.Status object at 0x7d8040e80a10>,14.06,25.49019608,0.999424,2.745098039,33,13.33333333,14.90196078,14.90196078,3.529411765,Gasoline,0,
1734340993,<obd.OBDResponse.Status object at 0x7d8040e74860>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",100,97,-3.90625,1.5625,84,737.5,5,-7.5,58,23.1372549,"((), (False, False, False, False), (False, False, True, True))",0.7,India OBD II (IOBD II),440,1E+31,0,73.33333333,80,255,2563,100,0.05078125,464.5,1.11111E+31,<obd.OBDResponse.Status object at 0x7d80417f84a0>,14.08,74.11764706,0.999424,27.84313725,33,22.35294118,25.88235294,25.88235294,8.235294118,Gasoline,0,
1734340996,<obd.OBDResponse.Status object at 0x7d8040e82210>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",43.1372549,97,0,2.34375,101,2164,17,9.5,56,12.94117647,"((), (False, False, False, False), (False, False, True, True))",0.69,India OBD II (IOBD II),443,1E+31,0,2.352941176,80,255,2563,100,-0.05859375,470.8,1.11111E+31,<obd.OBDResponse.Status object at 0x7d8041dde780>,14.12,18.82352941,1.008208,3.137254902,33,13.7254902,15.68627451,15.68627451,8.235294118,Gasoline,0,
1734340999,<obd.OBDResponse.Status object at 0x7d8040e75250>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",69.01960784,97,0.78125,2.34375,143,1907,27,-7,55,87.84313725,"((), (False, False, False, False), (False, False, True, True))",0.705,India OBD II (IOBD II),446,1E+31,0,32.15686275,80,255,2563,100,-0.00390625,503,1.11111E+31,<obd.OBDResponse.Status object at 0x7d8040e82660>,14.14,133.3333333,0.999424,77.25490196,33,88.23529412,45.49019608,45.88235294,99.60784314,Gasoline,0,
1734341002,<obd.OBDResponse.Status object at 0x7d8040e81940>,"('Open loop due to engine load OR fuel cut due to deceleration', '')",51.37254902,96,-2.34375,2.34375,110,1741,37,-4.5,54,87.84313725,"((), (False, False, False, False), (False, False, True, True))",0.095,India OBD II (IOBD II),449,1E+31,0,29.01960784,80,255,2563,100,-0.234375,534.9,1.11111E+31,<obd.OBDResponse.Status object at 0x7d80417d8aa0>,14.14,104.3137255,0.922076,77.25490196,33,88.23529412,41.17647059,41.17647059,99.60784314,Gasoline,0,
1734341005,<obd.OBDResponse.Status object at 0x7d8040e82ba0>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",4.31372549,94,-3.125,0.78125,26,1302.5,46,15,53,18.03921569,"((), (False, False, False, False), (False, False, True, True))",0.695,India OBD II (IOBD II),452,1E+31,0,5.490196078,80,255,2563,100,-0.03515625,554.4,1.11111E+31,<obd.OBDResponse.Status object at 0x7d8040e80d70>,14.12,62.74509804,0.999424,16.07843137,33,26.66666667,33.7254902,33.7254902,20.78431373,Gasoline,0,
1734341008,<obd.OBDResponse.Status object at 0x7d8040e82480>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",16.47058824,94,-3.125,1.5625,38,1659,48,23,54,14.11764706,"((), (False, False, False, False), (False, False, True, True))",0.695,India OBD II (IOBD II),455,1E+31,0,1.568627451,80,255,2563,100,0,555.5,1.11111E+31,<obd.OBDResponse.Status object at 0x7d80417f9370>,14.14,18.43137255,1.03212,3.529411765,33,14.11764706,19.60784314,19.60784314,4.31372549,Gasoline,0,
1734341012,<obd.OBDResponse.Status object at 0x7d8040e808c0>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",1.568627451,94,2.34375,-1.5625,26,1538.5,45,-4,56,11.76470588,"((), (False, False, False, False), (False, False, True, True))",0.695,India OBD II (IOBD II),459,1E+31,0,0,80,255,2563,100,0.0859375,551.9,1.11111E+31,<obd.OBDResponse.Status object at 0x7d8040e81070>,14.06,16.47058824,1.9988175,1.176470588,33,11.76470588,14.90196078,15.29411765,1.568627451,Gasoline,0,
1734341046,<obd.OBDResponse.Status object at 0x7d8040e73a40>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",22.35294118,100,0.78125,0.78125,44,1068.5,5,-9,57,13.7254902,"((), (False, False, False, False), (False, False, True, True))",0.7,India OBD II (IOBD II),493,1E+31,0,22.35294118,80,255,2563,100,-0.00390625,500.7,1.11111E+31,<obd.OBDResponse.Status object at 0x7d8040e72660>,14.08,33.7254902,0.999424,19.60784314,35,27.05882353,16.47058824,16.47058824,1.960784314,Gasoline,0,
1734341049,<obd.OBDResponse.Status object at 0x7d8040e6dd60>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",25.49019608,99,2.34375,0.78125,48,1080,8,9,57,16.8627451,"((), (False, False, False, False), (False, False, True, True))",0.695,India OBD II (IOBD II),496,1E+31,0,6.666666667,80,255,2563,100,-0.0625,497.2,1.11111E+31,<obd.OBDResponse.Status object at 0x7d8040e70320>,14.14,38.03921569,0.999424,5.490196078,35,16.07843137,20,20,7.058823529,Gasoline,0,
1734341052,<obd.OBDResponse.Status object at 0x7d8040e71fa0>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",19.21568627,99,-2.34375,1.5625,38,1162,9,0,57,13.7254902,"((), (False, False, False, False), (False, False, True, True))",0.695,India OBD II (IOBD II),499,1E+31,0,25.49019608,80,255,2563,100,0.07421875,492.1,1.11111E+31,<obd.OBDResponse.Status object at 0x7d8041d84d40>,14.14,21.96078431,1.079456,2.745098039,35,13.33333333,19.21568627,19.21568627,7.058823529,Gasoline,0,
1734341055,<obd.OBDResponse.Status object at 0x7d8040e6e210>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",28.62745098,97,-2.34375,1.5625,49,1124,8,-4,57,14.50980392,"((), (False, False, False, False), (False, False, True, True))",0.695,India OBD II (IOBD II),502,1E+31,0,26.2745098,80,255,2563,100,-0.015625,489,1.11111E+31,<obd.OBDResponse.Status object at 0x7d8040e735c0>,14.12,24.31372549,0.999424,3.137254902,35,13.7254902,18.82352941,18.82352941,3.529411765,Gasoline,0,
1734341058,<obd.OBDResponse.Status object at 0x7d8040e71fa0>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",20.39215686,96,-3.125,0.78125,42,1006,6,-8.5,57,13.33333333,"((), (False, False, False, False), (False, False, True, True))",0.695,India OBD II (IOBD II),505,1E+31,0,21.56862745,80,255,2563,100,0.01171875,487,1.11111E+31,<obd.OBDResponse.Status object at 0x7d8040e70200>,14.12,27.45098039,0.999424,3.137254902,35,13.7254902,14.90196078,14.90196078,3.529411765,Gasoline,0,
1734341062,<obd.OBDResponse.Status object at 0x7d8040e6dbb0>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",30.98039216,95,0,0,40,922,0,-1,58,13.33333333,"((), (False, False, False, False), (False, False, True, True))",,,,,,,,,,,,,,,,,,,,,,,,,,
1734341065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1734341069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1734341072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1734341076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1734341471,<obd.OBDResponse.Status object at 0x7ce2a0ebc0b0>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",75.68627451,95,1.5625,1.5625,101,1048.5,39,0,59,47.84313725,"((), (False, False, False, False), (False, False, True, True))",0.56,India OBD II (IOBD II),58,1E+31,0,0,77.64705882,255,2564,100,0.0078125,473.6,1.11111E+31,<obd.OBDResponse.Status object at 0x7ce2a0ebd5b0>,14.08,74.50980392,0.999424,38.03921569,35,49.01960784,34.11764706,34.11764706,49.80392157,Gasoline,0,
1734341474,<obd.OBDResponse.Status object at 0x7ce2a0ebeea0>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",69.41176471,95,3.125,1.5625,101,1124,42,3,58,21.56862745,"((), (False, False, False, False), (False, False, True, True))",0.59,India OBD II (IOBD II),61,1E+31,0,0.392156863,77.64705882,255,2564,100,-0.125,475.6,1.11111E+31,<obd.OBDResponse.Status object at 0x7ce2a0ebd520>,14.12,49.41176471,0.999424,5.098039216,35,15.68627451,27.05882353,27.05882353,6.666666667,Gasoline,0,
1734341477,<obd.OBDResponse.Status object at 0x7ce2a0ebfda0>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",39.60784314,95,-0.78125,1.5625,56,1109,41,10.5,58,16.07843137,"((), (False, False, False, False), (False, False, True, True))",0.615,India OBD II (IOBD II),64,1E+31,0,1.568627451,77.64705882,255,2564,100,-0.0234375,472.5,1.11111E+31,<obd.OBDResponse.Status object at 0x7ce2a19f9ac0>,14.06,28.62745098,0.999424,3.529411765,35,13.7254902,14.90196078,14.90196078,4.705882353,Gasoline,0,
1734341480,<obd.OBDResponse.Status object at 0x7ce2a04e03e0>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",35.29411765,95,0,1.5625,54,1043.5,38,4.5,59,21.96078431,"((), (False, False, False, False), (False, False, True, True))",0.635,India OBD II (IOBD II),67,1E+31,0,0,77.64705882,255,2564,100,-0.03515625,469,1.11111E+31,<obd.OBDResponse.Status object at 0x7ce2a0ebd3d0>,14.06,41.56862745,0.999424,3.137254902,34,14.11764706,21.56862745,21.96078431,5.098039216,Gasoline,0,
1734341483,<obd.OBDResponse.Status object at 0x7ce2a04e01d0>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",81.17647059,95,1.5625,1.5625,102,1031.5,38,-1,58,56.47058824,"((), (False, False, False, False), (False, False, True, True))",0.71,India OBD II (IOBD II),70,1E+31,0,0,77.64705882,255,2564,100,0.00390625,464.8,1.11111E+31,<obd.OBDResponse.Status object at 0x7ce2a0ebd160>,14.04,77.64705882,0.999424,48.23529412,34,59.21568627,36.47058824,36.47058824,62.35294118,Gasoline,0,
1734341486,<obd.OBDResponse.Status object at 0x7ce2a04e0e60>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",76.8627451,95,2.34375,1.5625,104,1095.5,40,0,57,59.60784314,"((), (False, False, False, False), (False, False, True, True))",0.72,India OBD II (IOBD II),73,1E+31,0,0,77.64705882,255,2564,100,-0.02734375,468.3,1.11111E+31,<obd.OBDResponse.Status object at 0x7ce2a0ebd1c0>,14.06,80.39215686,0.999424,49.01960784,34,59.60784314,36.07843137,36.07843137,63.1372549,Gasoline,0,
1734341489,<obd.OBDResponse.Status object at 0x7ce2a0508ce0>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",70.98039216,95,2.34375,1.5625,100,1117,41,4.5,57,20,"((), (False, False, False, False), (False, False, True, True))",0.73,India OBD II (IOBD II),77,1E+31,0,1.568627451,77.64705882,255,2564,100,-0.12890625,472.9,1.11111E+31,<obd.OBDResponse.Status object at 0x7ce2a0ebcfb0>,14.08,49.41176471,0.999424,5.490196078,34,16.47058824,28.23529412,28.23529412,7.843137255,Gasoline,0,
1734341492,<obd.OBDResponse.Status object at 0x7ce2a0509850>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",50.98039216,95,-2.34375,1.5625,74,1058,39,9.5,57,16.47058824,"((), (False, False, False, False), (False, False, True, True))",0.735,India OBD II (IOBD II),80,1E+31,0,2.352941176,77.64705882,255,2564,100,0.0078125,470.8,1.11111E+31,<obd.OBDResponse.Status object at 0x7ce2a0ebdfd0>,14.12,30.58823529,0.999424,4.31372549,34,14.11764706,21.56862745,21.56862745,5.098039216,Gasoline,0,
1734341496,<obd.OBDResponse.Status object at 0x7ce2a0ebdeb0>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",31.76470588,94,-2.34375,0.78125,41,964.5,35,12.5,58,13.7254902,"((), (False, False, False, False), (False, False, True, True))",0.78,India OBD II (IOBD II),83,1E+31,0,1.960784314,77.64705882,255,2564,100,-0.02734375,468.2,1.11111E+31,<obd.OBDResponse.Status object at 0x7ce2a04e1160>,14.08,26.2745098,0.999424,3.137254902,34,13.7254902,21.56862745,21.56862745,3.529411765,Gasoline,0,
1734341499,<obd.OBDResponse.Status object at 0x7ce2a0ebfd10>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",35.29411765,93,-6.25,0.78125,40,879.5,32,8,59,13.7254902,"((), (False, False, False, False), (False, False, True, True))",0.78,India OBD II (IOBD II),86,1E+31,0,2.352941176,77.64705882,255,2564,100,-0.00390625,465.9,1.11111E+31,<obd.OBDResponse.Status object at 0x7ce2a0ebcd70>,14.1,26.66666667,0.999424,2.745098039,34,13.33333333,14.90196078,14.90196078,3.529411765,Gasoline,0,
1734341502,<obd.OBDResponse.Status object at 0x7ce2a050a4e0>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",60.39215686,94,-3.125,2.34375,107,1363,30,-4,59,87.84313725,"((), (False, False, False, False), (False, False, True, True))",0.765,India OBD II (IOBD II),89,1E+31,0,0,77.64705882,255,2564,100,0.015625,463.4,1.11111E+31,<obd.OBDResponse.Status object at 0x7ce2a0ebd6a0>,14.1,106.6666667,0.999424,77.25490196,34,88.23529412,57.64705882,58.03921569,99.60784314,Gasoline,0,
1734341505,<obd.OBDResponse.Status object at 0x7ce2a0508bf0>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",90.19607843,95,1.5625,2.34375,187,1975,44,-10,56,87.84313725,"((), (False, False, False, False), (False, False, True, True))",0.695,India OBD II (IOBD II),92,1E+31,0,0,77.64705882,255,2564,100,-0.11328125,533.8,1.11111E+31,<obd.OBDResponse.Status object at 0x7ce2a0ebd5b0>,14.14,40.39215686,0.999424,1.960784314,34,13.33333333,14.50980392,14.90196078,3.137254902,Gasoline,0,
1734341508,<obd.OBDResponse.Status object at 0x7ce2a050be00>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",70.19607843,94,0.78125,2.34375,138,1700.5,50,-7.5,54,87.84313725,"((), (False, False, False, False), (False, False, True, True))",0.71,India OBD II (IOBD II),95,1E+31,0,0,77.64705882,255,2564,100,-0.0234375,556.5,1.11111E+31,<obd.OBDResponse.Status object at 0x7ce2a0ebd610>,14.1,143.5294118,0.999424,77.25490196,34,88.23529412,47.45098039,47.84313725,99.60784314,Gasoline,0,
1734341511,<obd.OBDResponse.Status object at 0x7ce2a050a7b0>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",16.8627451,92,-3.125,0,32,1081,56,2,53,13.33333333,"((), (False, False, False, False), (False, False, True, True))",0.715,India OBD II (IOBD II),98,1E+31,0,1.960784314,77.64705882,255,2564,100,0.015625,576,1.11111E+31,<obd.OBDResponse.Status object at 0x7ce2a0ebffb0>,14.14,23.52941176,0.999424,2.745098039,34,13.33333333,14.90196078,14.90196078,3.529411765,Gasoline,0,
1734341514,<obd.OBDResponse.Status object at 0x7ce2a0ebda60>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",11.37254902,93,-8.59375,0.78125,28,1508.5,56,3,56,13.33333333,"((), (False, False, False, False), (False, False, True, True))",0.705,India OBD II (IOBD II),101,1E+31,0,0,77.64705882,255,2564,100,0.0078125,570.8,1.11111E+31,<obd.OBDResponse.Status object at 0x7ce2a0ebc890>,14.12,15.29411765,0.999424,3.529411765,34,13.7254902,14.90196078,14.90196078,3.529411765,Gasoline,0,
1734341517,<obd.OBDResponse.Status object at 0x7ce2a04e0410>,"('Open loop due to engine load OR fuel cut due to deceleration', '')",0,93,0,0.78125,29,1483,55,-10.5,58,13.33333333,"((), (False, False, False, False), (False, False, True, True))",0.005,India OBD II (IOBD II),105,1E+31,0,0,77.64705882,255,2564,100,1.28125,562,1.11111E+31,<obd.OBDResponse.Status object at 0x7ce2a0ebc590>,14.14,16.8627451,1.9988175,3.137254902,34,13.33333333,17.25490196,17.25490196,3.529411765,Gasoline,0,
1734341521,<obd.OBDResponse.Status object at 0x7ce2a050ade0>,"('Open loop due to engine load OR fuel cut due to deceleration', '')",0,94,0,0.78125,29,1376.5,51,-10,58,13.33333333,"((), (False, False, False, False), (False, False, True, True))",0.005,India OBD II (IOBD II),108,1E+31,0,0,77.64705882,255,2564,100,1.265625,552.5,1.11111E+31,<obd.OBDResponse.Status object at 0x7ce2a0508530>,14.16,16.47058824,1.9988175,2.745098039,34,13.33333333,14.90196078,14.90196078,3.529411765,Gasoline,0,
1734341524,<obd.OBDResponse.Status object at 0x7ce2a0ebff20>,"('Open loop due to engine load OR fuel cut due to deceleration', '')",0,95,0,0.78125,29,1351,50,-11.5,59,13.33333333,"((), (False, False, False, False), (False, False, True, True))",0.005,India OBD II (IOBD II),111,1E+31,0,0,77.64705882,255,2564,100,1.2890625,542.6,1.11111E+31,<obd.OBDResponse.Status object at 0x7ce2a0ebcf80>,14.14,16.8627451,1.9988175,2.745098039,33,13.33333333,14.90196078,14.90196078,3.529411765,Gasoline,0,
1734341527,<obd.OBDResponse.Status object at 0x7ce2a050b2f0>,"('Open loop due to engine load OR fuel cut due to deceleration', '')",0,95,0,0.78125,29,1324.5,49,-11.5,59,12.94117647,"((), (False, False, False, False), (False, False, True, True))",0.005,India OBD II (IOBD II),114,1E+31,0,0,77.64705882,255,2564,100,1.2890625,532.5,1.11111E+31,<obd.OBDResponse.Status object at 0x7ce2a050b320>,14.12,16.47058824,1.9988175,2.745098039,33,13.33333333,14.90196078,14.90196078,3.529411765,Gasoline,0,
1734341530,<obd.OBDResponse.Status object at 0x7ce2a0ebdf10>,"('Open loop due to engine load OR fuel cut due to deceleration', '')",0,96,0,0.78125,29,1290,48,-11.5,59,12.94117647,"((), (False, False, False, False), (False, False, True, True))",0.01,India OBD II (IOBD II),117,1E+31,0,0,77.64705882,255,2564,100,1.29296875,522.4,1.11111E+31,<obd.OBDResponse.Status object at 0x7ce2a050be60>,14.14,16.47058824,1.9988175,2.745098039,33,13.33333333,14.90196078,14.90196078,3.137254902,Gasoline,0,
1734341533,<obd.OBDResponse.Status object at 0x7ce2a05082c0>,"('Open loop due to engine load OR fuel cut due to deceleration', '')",0,96,0,0.78125,28,1228,45,-11.5,59,12.94117647,"((), (False, False, False, False), (False, False, True, True))",0.01,India OBD II (IOBD II),120,1E+31,0,0,77.64705882,255,2564,100,1.2890625,512.6,1.11111E+31,<obd.OBDResponse.Status object at 0x7ce2a0508140>,14.14,16.47058824,1.9988175,2.352941176,33,12.94117647,14.90196078,14.90196078,3.137254902,Gasoline,0,
1734341536,<obd.OBDResponse.Status object at 0x7ce2a0520b00>,"('Open loop due to engine load OR fuel cut due to deceleration', '')",6.666666667,96,0,0.78125,26,1144,42,7.5,59,14.11764706,"((), (False, False, False, False), (False, False, True, True))",0.01,India OBD II (IOBD II),123,1E+31,0,0,77.64705882,255,2564,100,0.25390625,503.1,1.11111E+31,<obd.OBDResponse.Status object at 0x7ce2a0520e60>,14.12,23.52941176,1.214876,2.745098039,33,12.94117647,14.90196078,14.90196078,2.745098039,Gasoline,0,
1734341539,<obd.OBDResponse.Status object at 0x7ce2a050b290>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",10.98039216,97,6.25,0.78125,26,1226,37,-2.5,59,12.94117647,"((), (False, False, False, False), (False, False, True, True))",0.095,India OBD II (IOBD II),127,1E+31,0,1.960784314,77.64705882,255,2564,100,-0.24609375,494.7,1.11111E+31,<obd.OBDResponse.Status object at 0x7ce2a0ebc470>,14.08,16.8627451,0.899872,2.352941176,33,12.94117647,14.90196078,14.90196078,2.745098039,Gasoline,0,
1734341543,<obd.OBDResponse.Status object at 0x7ce2a0523200>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",30.98039216,97,4.6875,0,39,925.5,28,0.5,59,13.7254902,"((), (False, False, False, False), (False, False, True, True))",0.125,India OBD II (IOBD II),130,1E+31,0,2.745098039,77.64705882,255,2565,100,-0.29296875,488.4,1.11111E+31,<obd.OBDResponse.Status object at 0x7ce2a11e39e0>,14.12,25.49019608,0.899384,2.745098039,33,13.7254902,14.90196078,14.90196078,3.921568627,Gasoline,0,
